CLUSTERID1	interact	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	shmotifs	topX	topXinNode
962	motif_350	1166	-13.9814	0	0.827535	0.41348	1095	NA	NA	NA
1104	motif_169	1105	0	0	0.834181	0.560489	1095	NA	NA	NA
1104	motif_365	1105	0	0	0.834181	0.560489	1095	NA	NA	NA
1104	motif_368	1105	0	0	0.834181	0.560489	1095	NA	NA	NA
1328	motif_350	1331	-0.000335693	0	0.806075	0.502143	1095	NA	NA	NA
1105	motif_169	1110	-0.000274658	0	0.831123	0.572516	1095	NA	NA	NA
1105	motif_292	1110	-0.000274658	0	0.831123	0.572516	1095	NA	NA	NA
1105	motif_368	1110	-0.000274658	0	0.831123	0.572516	1095	NA	NA	NA
1105	motif_169	1331	-14.0153	0	0.814257	0.605677	1095	NA	NA	NA
1105	motif_292	1331	-14.0153	0	0.814257	0.605677	1095	NA	NA	NA
1105	motif_350	1331	-14.0153	0	0.814257	0.605677	1095	NA	NA	NA
1105	motif_365	1331	-14.0153	0	0.814257	0.605677	1095	NA	NA	NA
1105	motif_169	1333	-14.0154	0	0.813359	0.528831	1095	NA	NA	NA
1105	motif_350	1333	-14.0154	0	0.813359	0.528831	1095	NA	NA	NA
1105	motif_365	1333	-14.0154	0	0.813359	0.528831	1095	NA	NA	NA
5306	motif_18	5392	-42.0085	0	0.742304	0.420304	1097	NA	NA	NA
5306	motif_298	5392	-42.0085	0	0.742304	0.420304	1097	NA	NA	NA
5306	motif_350	5392	-42.0085	0	0.742304	0.420304	1097	NA	NA	NA
5306	motif_387	5392	-42.0085	0	0.742304	0.420304	1097	NA	NA	NA
5306	motif_7	5392	-42.0085	0	0.742304	0.420304	1097	NA	NA	NA
5394	motif_192	5644	-112.015	0	0.776825	0.483152	1100	NA	NA	NA
5394	motif_218	5644	-112.015	0	0.776825	0.483152	1100	NA	NA	NA
5394	motif_458	5644	-112.015	0	0.776825	0.483152	1100	NA	NA	NA
5361	motif_251	5399	-21.9849	0	0.684551	0.47423	1101	NA	NA	NA
4220	motif_52	4244	-2.0127	0	0.72884	0.496125	1117	NA	NA	NA
3478	motif_157	3479	-0.000366211	0	1	0.999999	1120	NA	NA	NA
3478	motif_254	3479	-0.000366211	0	1	0.999999	1120	NA	NA	NA
3478	motif_348	3479	-0.000366211	0	1	0.999999	1120	NA	NA	NA
3478	motif_39	3479	-0.000366211	0	1	0.999999	1120	NA	NA	NA
3478	motif_393	3479	-0.000366211	0	1	0.999999	1120	NA	NA	NA
3478	motif_458	3479	-0.000366211	0	1	0.999999	1120	NA	NA	NA
3478	motif_90	3479	-0.000366211	0	1	0.999999	1120	NA	NA	NA
3478	motif_93	3479	-0.000366211	0	1	0.999999	1120	NA	NA	NA
5486	motif_129	5487	-0.000427246	0	1	1	1130	NA	NA	NA
5486	motif_397	5487	-0.000427246	0	1	1	1130	NA	NA	NA
5486	motif_452	5487	-0.000427246	0	1	1	1130	NA	NA	NA
1895	motif_396	1897	-0.00393677	0	0.850241	0.5955	1131	NA	NA	NA
784	motif_17	785	-0.000335693	0	0.651842	0.497197	1133	NA	NA	NA
784	motif_283	785	-0.000335693	0	0.651842	0.497197	1133	NA	NA	NA
784	motif_294	785	-0.000335693	0	0.651842	0.497197	1133	NA	NA	NA
784	motif_42	785	-0.000335693	0	0.651842	0.497197	1133	NA	NA	NA
784	motif_458	785	-0.000335693	0	0.651842	0.497197	1133	NA	NA	NA
1687	motif_18	1729	-2.01456	0	0.826263	0.591645	1136	NA	NA	NA
1687	motif_248	1729	-2.01456	0	0.826263	0.591645	1136	NA	NA	NA
1587	motif_218	1588	-0.000701904	0	0.999999	1	1150	NA	NA	NA
1587	motif_341	1588	-0.000701904	0	0.999999	1	1150	NA	NA	NA
1587	motif_491	1588	-0.000701904	0	0.999999	1	1150	NA	NA	NA
1587	motif_74	1588	-0.000701904	0	0.999999	1	1150	NA	NA	NA
4635	motif_146	4636	-0.000183105	0	0.999999	1	1169	NA	NA	NA
4635	motif_169	4636	-0.000183105	0	0.999999	1	1169	NA	NA	NA
4635	motif_18	4636	-0.000183105	0	0.999999	1	1169	NA	NA	NA
4635	motif_207	4636	-0.000183105	0	0.999999	1	1169	NA	NA	NA
4635	motif_350	4636	-0.000183105	0	0.999999	1	1169	NA	NA	NA
4635	motif_367	4636	-0.000183105	0	0.999999	1	1169	NA	NA	NA
4635	motif_464	4636	-0.000183105	0	0.999999	1	1169	NA	NA	NA
1455	motif_331	1458	-0.00531006	0	0.745089	0.51152	1173	NA	NA	NA
1455	motif_415	1458	-0.00531006	0	0.745089	0.51152	1173	NA	NA	NA
1455	motif_43	1458	-0.00531006	0	0.745089	0.51152	1173	NA	NA	NA
4457	motif_216	4458	-6.10352e-05	0	0.706613	0.450931	1183	NA	NA	NA
4457	motif_224	4458	-6.10352e-05	0	0.706613	0.450931	1183	NA	NA	NA
4457	motif_248	4458	-6.10352e-05	0	0.706613	0.450931	1183	NA	NA	NA
3121	motif_342	3149	-2.01678	0	0.737357	0.543711	1185	NA	NA	NA
2113	motif_266	2247	-7.98871	0	0.581152	0.447713	1190	NA	NA	NA
4583	motif_393	4798	-31.9926	0	0.598534	0.499031	1192	NA	NA	NA
4583	motif_42	4798	-31.9926	0	0.598534	0.499031	1192	NA	NA	NA
4583	motif_90	4798	-31.9926	0	0.598534	0.499031	1192	NA	NA	NA
4798	motif_393	4891	-16.033	0	0.597145	0.524318	1192	NA	NA	NA
4156	motif_156	4157	-0.00836182	0	0.833668	0.433609	1196	NA	NA	NA
4156	motif_18	4157	-0.00836182	0	0.833668	0.433609	1196	NA	NA	NA
4156	motif_342	4157	-0.00836182	0	0.833668	0.433609	1196	NA	NA	NA
3715	motif_192	4071	-28.03	0	0.832411	0.575647	1212	NA	NA	NA
3715	motif_458	4071	-28.03	0	0.832411	0.575647	1212	NA	NA	NA
1487	motif_458	3488	-139.063	0	0.826561	0.559718	1212	NA	NA	NA
3488	motif_254	3715	-18.0475	0	0.839036	0.424748	1212	NA	NA	NA
3488	motif_458	3715	-18.0475	0	0.839036	0.424748	1212	NA	NA	NA
3503	motif_192	3715	-17.0269	0	0.832662	0.53549	1212	NA	NA	NA
3503	motif_218	3715	-17.0269	0	0.832662	0.53549	1212	NA	NA	NA
3503	motif_254	3715	-17.0269	0	0.832662	0.53549	1212	NA	NA	NA
3503	motif_458	3715	-17.0269	0	0.832662	0.53549	1212	NA	NA	NA
3267	motif_192	3269	-0.00335693	0	0.82974	0.492389	1212	NA	NA	NA
3267	motif_458	3269	-0.00335693	0	0.82974	0.492389	1212	NA	NA	NA
3488	motif_254	3503	-1.02063	0	0.83391	0.472948	1212	NA	NA	NA
3488	motif_458	3503	-1.02063	0	0.83391	0.472948	1212	NA	NA	NA
3267	motif_192	3487	-17.0264	0	0.828695	0.497933	1212	NA	NA	NA
3267	motif_458	3487	-17.0264	0	0.828695	0.497933	1212	NA	NA	NA
3269	motif_458	3488	-17.0237	0	0.879154	0.412504	1212	NA	NA	NA
3488	motif_458	4071	-46.0775	0	0.823355	0.418996	1212	NA	NA	NA
3269	motif_192	3715	-35.0712	0	0.825284	0.540449	1212	NA	NA	NA
3269	motif_458	3715	-35.0712	0	0.825284	0.540449	1212	NA	NA	NA
3269	motif_192	3487	-17.023	0	0.852544	0.573819	1212	NA	NA	NA
3269	motif_458	3487	-17.023	0	0.852544	0.573819	1212	NA	NA	NA
3488	motif_254	3665	-14.0153	0	0.8389	0.400172	1212	NA	NA	NA
3488	motif_458	3665	-14.0153	0	0.8389	0.400172	1212	NA	NA	NA
3268	motif_132	3486	-17.0259	0	0.783294	0.574041	1216	NA	NA	NA
3268	motif_148	3486	-17.0259	0	0.783294	0.574041	1216	NA	NA	NA
3268	motif_149	3486	-17.0259	0	0.783294	0.574041	1216	NA	NA	NA
3268	motif_163	3486	-17.0259	0	0.783294	0.574041	1216	NA	NA	NA
3268	motif_492	3486	-17.0259	0	0.783294	0.574041	1216	NA	NA	NA
4563	motif_154	4851	-42.0081	0	0.822761	0.517184	1217	NA	NA	NA
2322	motif_169	2552	-15.9952	0	0.769143	0.479405	1225	NA	NA	NA
2322	motif_18	2552	-15.9952	0	0.769143	0.479405	1225	NA	NA	NA
2322	motif_248	2552	-15.9952	0	0.769143	0.479405	1225	NA	NA	NA
2322	motif_350	2552	-15.9952	0	0.769143	0.479405	1225	NA	NA	NA
4967	motif_186	4968	-0.00012207	0	0.789234	0.531301	1251	NA	NA	NA
4967	motif_256	4968	-0.00012207	0	0.789234	0.531301	1251	NA	NA	NA
4967	motif_327	4968	-0.00012207	0	0.789234	0.531301	1251	NA	NA	NA
914	motif_18	1101	-14.0144	0	0.83639	0.572302	1253	NA	NA	NA
914	motif_369	1101	-14.0144	0	0.83639	0.572302	1253	NA	NA	NA
914	motif_387	1101	-14.0144	0	0.83639	0.572302	1253	NA	NA	NA
835	motif_18	844	-0.00198364	0	1	1	1274	NA	NA	NA
835	motif_245	844	-0.00198364	0	1	1	1274	NA	NA	NA
835	motif_345	844	-0.00198364	0	1	1	1274	NA	NA	NA
835	motif_350	844	-0.00198364	0	1	1	1274	NA	NA	NA
835	motif_81	844	-0.00198364	0	1	1	1274	NA	NA	NA
835	motif_95	844	-0.00198364	0	1	1	1274	NA	NA	NA
3111	motif_178	3461	-28.0406	0	0.808029	0.565037	1277	NA	NA	NA
3111	motif_18	3461	-28.0406	0	0.808029	0.565037	1277	NA	NA	NA
3111	motif_342	3461	-28.0406	0	0.808029	0.565037	1277	NA	NA	NA
3111	motif_350	3461	-28.0406	0	0.808029	0.565037	1277	NA	NA	NA
458	motif_169	459	-0.000244141	0	0.843823	0.512036	1286	NA	NA	NA
458	motif_399	459	-0.000244141	0	0.843823	0.512036	1286	NA	NA	NA
1185	motif_415	1192	-0.00457764	0	0.607954	0.507563	1291	NA	NA	NA
1185	motif_89	1192	-0.00457764	0	0.607954	0.507563	1291	NA	NA	NA
1734	motif_390	1743	-0.949554	0	0.698458	0.602515	1297	NA	NA	NA
1734	motif_93	1743	-0.949554	0	0.698458	0.602515	1297	NA	NA	NA
1734	motif_95	1743	-0.949554	0	0.698458	0.602515	1297	NA	NA	NA
1039	motif_47	1044	-0.0311279	0	0.714711	0.520402	1299	NA	NA	NA
1039	motif_350	1042	-0.030365	0	0.702154	0.554283	1299	NA	NA	NA
1039	motif_47	1042	-0.030365	0	0.702154	0.554283	1299	NA	NA	NA
1039	motif_350	1040	-0.0289001	0	0.996132	0.994837	1299	NA	NA	NA
1039	motif_47	1040	-0.0289001	0	0.996132	0.994837	1299	NA	NA	NA
1780	motif_228	1807	-2.01587	0	0.53503	0.459872	1302	NA	NA	NA
1780	motif_366	1807	-2.01587	0	0.53503	0.459872	1302	NA	NA	NA
3098	motif_31	3799	-56.0716	0	0.759955	0.559076	1308	NA	NA	NA
3098	motif_31	3445	-28.0386	0	0.772747	0.583218	1308	NA	NA	NA
3074	motif_216	3799	-58.0515	0	0.536324	0.474782	1308	NA	NA	NA
3074	motif_224	3799	-58.0515	0	0.536324	0.474782	1308	NA	NA	NA
3445	motif_264	3799	-28.033	0	0.786105	0.590552	1308	NA	NA	NA
3445	motif_31	3799	-28.033	0	0.786105	0.590552	1308	NA	NA	NA
3074	motif_224	3411	-28.0276	0	0.739882	0.568014	1308	NA	NA	NA
3411	motif_224	3799	-30.0239	0	0.721845	0.502641	1308	NA	NA	NA
3799	motif_31	4266	-35.0286	0	0.596487	0.496348	1308	NA	NA	NA
3445	motif_31	4266	-63.0616	0	0.532706	0.435791	1308	NA	NA	NA
494	motif_245	501	-1.00256	0	0.959786	0.580091	1323	NA	NA	NA
3283	motif_207	3701	-32.0223	0	0.582738	0.45979	1324	NA	NA	NA
1208	motif_135	1682	-28.0291	0	0.822717	0.517395	1327	NA	NA	NA
1208	motif_18	1682	-28.0291	0	0.822717	0.517395	1327	NA	NA	NA
1208	motif_339	1682	-28.0291	0	0.822717	0.517395	1327	NA	NA	NA
4058	motif_163	4362	-26.0161	0	0.859112	0.57107	1328	NA	NA	NA
4058	motif_254	4362	-26.0161	0	0.859112	0.57107	1328	NA	NA	NA
4058	motif_392	4362	-26.0161	0	0.859112	0.57107	1328	NA	NA	NA
4058	motif_435	4362	-26.0161	0	0.859112	0.57107	1328	NA	NA	NA
3105	motif_74	3639	-42.0121	0	0.787183	0.511671	1345	NA	NA	NA
1111	motif_18	1115	-0.000183105	0	0.827621	0.587068	1350	NA	NA	NA
1111	motif_20	1115	-0.000183105	0	0.827621	0.587068	1350	NA	NA	NA
1111	motif_207	1115	-0.000183105	0	0.827621	0.587068	1350	NA	NA	NA
1111	motif_350	1115	-0.000183105	0	0.827621	0.587068	1350	NA	NA	NA
1111	motif_369	1115	-0.000183105	0	0.827621	0.587068	1350	NA	NA	NA
1111	motif_455	1115	-0.000183105	0	0.827621	0.587068	1350	NA	NA	NA
1111	motif_468	1115	-0.000183105	0	0.827621	0.587068	1350	NA	NA	NA
1349	motif_194	1351	-0.0498657	0	0.751146	0.509008	1357	NA	NA	NA
1349	motif_206	1351	-0.0498657	0	0.751146	0.509008	1357	NA	NA	NA
1349	motif_236	1351	-0.0498657	0	0.751146	0.509008	1357	NA	NA	NA
1349	motif_341	1351	-0.0498657	0	0.751146	0.509008	1357	NA	NA	NA
3384	motif_169	3623	-18.0105	0	0.82153	0.493601	1361	NA	NA	NA
3170	motif_169	3623	-36.021	0	0.77791	0.447948	1361	NA	NA	NA
450	motif_112	899	-42.0104	0	0.786752	0.434001	1361	NA	NA	NA
450	motif_117	899	-42.0104	0	0.786752	0.434001	1361	NA	NA	NA
450	motif_18	899	-42.0104	0	0.786752	0.434001	1361	NA	NA	NA
450	motif_131	678	-25.9796	0	0.738744	0.483198	1361	NA	NA	NA
2623	motif_105	4826	-196.221	0	0.701444	0.467826	1362	NA	NA	NA
2623	motif_114	4826	-196.221	0	0.701444	0.467826	1362	NA	NA	NA
2623	motif_18	4826	-196.221	0	0.701444	0.467826	1362	NA	NA	NA
2623	motif_360	4826	-196.221	0	0.701444	0.467826	1362	NA	NA	NA
2623	motif_483	4826	-196.221	0	0.701444	0.467826	1362	NA	NA	NA
482	motif_301	484	-0.000488281	0	0.722016	0.607453	1367	NA	NA	NA
482	motif_32	484	-0.000488281	0	0.722016	0.607453	1367	NA	NA	NA
3710	motif_157	3924	-18.0402	0	0.624192	0.544004	1375	NA	NA	NA
3710	motif_88	3924	-18.0402	0	0.624192	0.544004	1375	NA	NA	NA
4671	motif_178	4825	-26.0256	0	0.823504	0.577358	1382	NA	NA	NA
4671	motif_18	4825	-26.0256	0	0.823504	0.577358	1382	NA	NA	NA
4671	motif_350	4825	-26.0256	0	0.823504	0.577358	1382	NA	NA	NA
3724	motif_146	4825	-110.116	0	0.841946	0.609472	1382	NA	NA	NA
3724	motif_157	4825	-110.116	0	0.841946	0.609472	1382	NA	NA	NA
3724	motif_169	4825	-110.116	0	0.841946	0.609472	1382	NA	NA	NA
3724	motif_18	4825	-110.116	0	0.841946	0.609472	1382	NA	NA	NA
3724	motif_350	4825	-110.116	0	0.841946	0.609472	1382	NA	NA	NA
4146	motif_162	4316	-14.0168	0	0.754095	0.581101	1383	NA	NA	NA
4146	motif_400	4316	-14.0168	0	0.754095	0.581101	1383	NA	NA	NA
4146	motif_74	4316	-14.0168	0	0.754095	0.581101	1383	NA	NA	NA
4054	motif_283	4230	-14.0153	0	0.575796	0.434593	1388	NA	NA	NA
4054	motif_283	4375	-28.0309	0	0.571624	0.432036	1388	NA	NA	NA
4230	motif_283	4375	-14.0156	0	0.561838	0.420528	1388	NA	NA	NA
2540	motif_413	4127	-122.074	0	0.684478	0.433601	1405	NA	NA	NA
2540	motif_90	4127	-122.074	0	0.684478	0.433601	1405	NA	NA	NA
4861	motif_371	4959	-18.0105	0	0.66409	0.437322	1437	NA	NA	NA
4861	motif_85	4959	-18.0105	0	0.66409	0.437322	1437	NA	NA	NA
4955	motif_360	4956	-0.000488281	0	0.822908	0.546719	1441	NA	NA	NA
4955	motif_400	4956	-0.000488281	0	0.822908	0.546719	1441	NA	NA	NA
4955	motif_496	4956	-0.000488281	0	0.822908	0.546719	1441	NA	NA	NA
2616	motif_11	2619	-0.0193481	0	1	0.999999	1445	NA	NA	NA
2616	motif_139	2619	-0.0193481	0	1	0.999999	1445	NA	NA	NA
2616	motif_157	2619	-0.0193481	0	1	0.999999	1445	NA	NA	NA
2616	motif_18	2619	-0.0193481	0	1	0.999999	1445	NA	NA	NA
2616	motif_191	2619	-0.0193481	0	1	0.999999	1445	NA	NA	NA
2616	motif_194	2619	-0.0193481	0	1	0.999999	1445	NA	NA	NA
2616	motif_278	2619	-0.0193481	0	1	0.999999	1445	NA	NA	NA
2616	motif_350	2619	-0.0193481	0	1	0.999999	1445	NA	NA	NA
2616	motif_7	2619	-0.0193481	0	1	0.999999	1445	NA	NA	NA
4627	motif_180	4807	-28.0325	0	0.749011	0.517228	1451	NA	NA	NA
4627	motif_316	4807	-28.0325	0	0.749011	0.517228	1451	NA	NA	NA
4627	motif_32	4807	-28.0325	0	0.749011	0.517228	1451	NA	NA	NA
4627	motif_400	4807	-28.0325	0	0.749011	0.517228	1451	NA	NA	NA
4627	motif_413	4807	-28.0325	0	0.749011	0.517228	1451	NA	NA	NA
4706	motif_127	4718	-2.01373	0	0.753737	0.48602	1453	NA	NA	NA
745	motif_32	749	-0.000274658	0	0.663469	0.430305	1475	NA	NA	NA
745	motif_400	749	-0.000274658	0	0.663469	0.430305	1475	NA	NA	NA
745	motif_90	749	-0.000274658	0	0.663469	0.430305	1475	NA	NA	NA
2069	motif_148	2070	-0.00119019	0	0.791013	0.581198	1476	NA	NA	NA
2069	motif_228	2070	-0.00119019	0	0.791013	0.581198	1476	NA	NA	NA
2069	motif_283	2070	-0.00119019	0	0.791013	0.581198	1476	NA	NA	NA
2069	motif_492	2070	-0.00119019	0	0.791013	0.581198	1476	NA	NA	NA
840	motif_248	1056	-15.9947	0	0.693162	0.477582	1488	NA	NA	NA
1693	motif_194	1695	-0.0010376	0	0.723958	0.495517	1497	NA	NA	NA
1693	motif_458	1695	-0.0010376	0	0.723958	0.495517	1497	NA	NA	NA
1693	motif_476	1695	-0.0010376	0	0.723958	0.495517	1497	NA	NA	NA
2256	motif_18	4910	-238.228	0	0.804244	0.492475	1500	NA	NA	NA
2256	motif_206	4910	-238.228	0	0.804244	0.492475	1500	NA	NA	NA
2256	motif_350	4910	-238.228	0	0.804244	0.492475	1500	NA	NA	NA
2256	motif_431	4910	-238.228	0	0.804244	0.492475	1500	NA	NA	NA
3601	motif_144	4315	-56.0603	0	0.831049	0.544871	1502	NA	NA	NA
3601	motif_255	4315	-56.0603	0	0.831049	0.544871	1502	NA	NA	NA
3601	motif_265	4315	-56.0603	0	0.831049	0.544871	1502	NA	NA	NA
3601	motif_78	4315	-56.0603	0	0.831049	0.544871	1502	NA	NA	NA
3117	motif_129	3118	-6.10352e-05	0	1	1	1515	NA	NA	NA
3117	motif_18	3118	-6.10352e-05	0	1	1	1515	NA	NA	NA
3117	motif_217	3118	-6.10352e-05	0	1	1	1515	NA	NA	NA
3117	motif_350	3118	-6.10352e-05	0	1	1	1515	NA	NA	NA
3117	motif_390	3118	-6.10352e-05	0	1	1	1515	NA	NA	NA
495	motif_288	642	-15.995	0	0.627216	0.460547	1529	NA	NA	NA
2621	motif_105	4221	-124.121	0	0.649396	0.516124	1531	NA	NA	NA
2621	motif_157	4221	-124.121	0	0.649396	0.516124	1531	NA	NA	NA
3730	motif_114	3938	-17.0349	0	0.719053	0.508827	1547	NA	NA	NA
3730	motif_157	3938	-17.0349	0	0.719053	0.508827	1547	NA	NA	NA
3730	motif_306	3938	-17.0349	0	0.719053	0.508827	1547	NA	NA	NA
3937	motif_110	4128	-13.9752	0	0.724203	0.537887	1549	NA	NA	NA
3898	motif_31	4130	-17.0381	0	0.743086	0.406341	1556	NA	NA	NA
3846	motif_18	3955	-647.065	0	0.87243	0.505602	1559	NA	NA	NA
3846	motif_248	3955	-647.065	0	0.87243	0.505602	1559	NA	NA	NA
3846	motif_350	3955	-647.065	0	0.87243	0.505602	1559	NA	NA	NA
3846	motif_480	3955	-647.065	0	0.87243	0.505602	1559	NA	NA	NA
1063	motif_191	1065	-3.05176e-05	0	0.813642	0.547694	1561	NA	NA	NA
1415	motif_18	2002	-31.9925	0	0.765126	0.531617	1564	NA	NA	NA
1415	motif_350	2002	-31.9925	0	0.765126	0.531617	1564	NA	NA	NA
1415	motif_415	2002	-31.9925	0	0.765126	0.531617	1564	NA	NA	NA
1415	motif_7	2002	-31.9925	0	0.765126	0.531617	1564	NA	NA	NA
1415	motif_18	2136	-42.0111	0	0.781865	0.538169	1564	NA	NA	NA
1415	motif_207	2136	-42.0111	0	0.781865	0.538169	1564	NA	NA	NA
1415	motif_350	2136	-42.0111	0	0.781865	0.538169	1564	NA	NA	NA
1415	motif_95	2136	-42.0111	0	0.781865	0.538169	1564	NA	NA	NA
3660	motif_148	3663	-0.00311279	0	0.762816	0.550038	1578	NA	NA	NA
3660	motif_356	3663	-0.00311279	0	0.762816	0.550038	1578	NA	NA	NA
3660	motif_458	3663	-0.00311279	0	0.762816	0.550038	1578	NA	NA	NA
3660	motif_465	3663	-0.00311279	0	0.762816	0.550038	1578	NA	NA	NA
3660	motif_467	3663	-0.00311279	0	0.762816	0.550038	1578	NA	NA	NA
3660	motif_93	3663	-0.00311279	0	0.762816	0.550038	1578	NA	NA	NA
3661	motif_148	3663	-0.00274658	0	0.788541	0.537859	1578	NA	NA	NA
3661	motif_162	3663	-0.00274658	0	0.788541	0.537859	1578	NA	NA	NA
3661	motif_356	3663	-0.00274658	0	0.788541	0.537859	1578	NA	NA	NA
3661	motif_458	3663	-0.00274658	0	0.788541	0.537859	1578	NA	NA	NA
3661	motif_465	3663	-0.00274658	0	0.788541	0.537859	1578	NA	NA	NA
3661	motif_491	3663	-0.00274658	0	0.788541	0.537859	1578	NA	NA	NA
4542	motif_162	4545	-0.000976562	0	0.75236	0.537895	1588	NA	NA	NA
4542	motif_458	4545	-0.000976562	0	0.75236	0.537895	1588	NA	NA	NA
4542	motif_491	4545	-0.000976562	0	0.75236	0.537895	1588	NA	NA	NA
2575	motif_131	2576	-0.000610352	0	0.775644	0.48066	1592	NA	NA	NA
4224	motif_367	4225	-0.00384521	0	1	1	1597	NA	NA	NA
4224	motif_5	4225	-0.00384521	0	1	1	1597	NA	NA	NA
2592	motif_135	2594	-0.00152588	0	0.782469	0.526207	1605	NA	NA	NA
2592	motif_158	2594	-0.00152588	0	0.782469	0.526207	1605	NA	NA	NA
2592	motif_18	2594	-0.00152588	0	0.782469	0.526207	1605	NA	NA	NA
5033	motif_344	5309	-77.014	0	0.838727	0.484445	1610	NA	NA	NA
4435	motif_35	4436	-0.000549316	0	0.793368	0.47636	1612	NA	NA	NA
1603	motif_18	1606	-0.000732422	0	0.860765	0.499326	1628	NA	NA	NA
1603	motif_350	1606	-0.000732422	0	0.860765	0.499326	1628	NA	NA	NA
2031	motif_214	2627	-42.012	0	0.744901	0.528174	1635	NA	NA	NA
2031	motif_360	2627	-42.012	0	0.744901	0.528174	1635	NA	NA	NA
2474	motif_254	3449	-77.0472	0	0.781817	0.470964	1644	NA	NA	NA
2474	motif_431	3449	-77.0472	0	0.781817	0.470964	1644	NA	NA	NA
2474	motif_435	3449	-77.0472	0	0.781817	0.470964	1644	NA	NA	NA
860	motif_157	861	-0.0012207	0	1	1	1646	NA	NA	NA
860	motif_169	861	-0.0012207	0	1	1	1646	NA	NA	NA
860	motif_259	861	-0.0012207	0	1	1	1646	NA	NA	NA
860	motif_292	861	-0.0012207	0	1	1	1646	NA	NA	NA
860	motif_342	861	-0.0012207	0	1	1	1646	NA	NA	NA
886	motif_146	888	-0.000488281	0	0.850654	0.533058	1654	NA	NA	NA
886	motif_18	888	-0.000488281	0	0.850654	0.533058	1654	NA	NA	NA
886	motif_214	888	-0.000488281	0	0.850654	0.533058	1654	NA	NA	NA
886	motif_281	888	-0.000488281	0	0.850654	0.533058	1654	NA	NA	NA
886	motif_365	888	-0.000488281	0	0.850654	0.533058	1654	NA	NA	NA
886	motif_369	888	-0.000488281	0	0.850654	0.533058	1654	NA	NA	NA
886	motif_438	888	-0.000488281	0	0.850654	0.533058	1654	NA	NA	NA
3040	motif_16	3054	-1.00555	0	0.99406	0.991063	1673	NA	NA	NA
3040	motif_18	3054	-1.00555	0	0.99406	0.991063	1673	NA	NA	NA
3040	motif_248	3054	-1.00555	0	0.99406	0.991063	1673	NA	NA	NA
3040	motif_95	3054	-1.00555	0	0.99406	0.991063	1673	NA	NA	NA
4304	motif_127	4307	-0.00891113	0	1	1	1688	NA	NA	NA
4304	motif_157	4307	-0.00891113	0	1	1	1688	NA	NA	NA
4304	motif_230	4307	-0.00891113	0	1	1	1688	NA	NA	NA
4304	motif_383	4307	-0.00891113	0	1	1	1688	NA	NA	NA
3213	motif_132	3468	-19.9673	0	0.762379	0.586749	1697	NA	NA	NA
3213	motif_149	3468	-19.9673	0	0.762379	0.586749	1697	NA	NA	NA
3213	motif_458	3468	-19.9673	0	0.762379	0.586749	1697	NA	NA	NA
3046	motif_132	3213	-14.0162	0	0.768648	0.519939	1697	NA	NA	NA
3046	motif_148	3213	-14.0162	0	0.768648	0.519939	1697	NA	NA	NA
3046	motif_149	3213	-14.0162	0	0.768648	0.519939	1697	NA	NA	NA
3046	motif_465	3213	-14.0162	0	0.768648	0.519939	1697	NA	NA	NA
990	motif_135	1465	-30.0074	0	0.722917	0.539074	1699	NA	NA	NA
990	motif_345	1465	-30.0074	0	0.722917	0.539074	1699	NA	NA	NA
990	motif_360	1465	-30.0074	0	0.722917	0.539074	1699	NA	NA	NA
990	motif_7	1465	-30.0074	0	0.722917	0.539074	1699	NA	NA	NA
4060	motif_162	4366	-26.025	0	0.785914	0.42254	1749	NA	NA	NA
2565	motif_6	2566	-0.000671387	0	1	1	1766	NA	NA	NA
4788	motif_218	4875	-15.9948	0	0.803766	0.594458	1787	NA	NA	NA
4840	motif_18	4938	-17.0285	0	0.70729	0.51538	1789	NA	NA	NA
4840	motif_305	4938	-17.0285	0	0.70729	0.51538	1789	NA	NA	NA
4840	motif_342	4938	-17.0285	0	0.70729	0.51538	1789	NA	NA	NA
4840	motif_431	4938	-17.0285	0	0.70729	0.51538	1789	NA	NA	NA
4710	motif_157	4939	-40.033	0	0.748759	0.554925	1790	NA	NA	NA
4710	motif_18	4939	-40.033	0	0.748759	0.554925	1790	NA	NA	NA
1590	motif_469	2100	-28.0664	0	0.709958	0.527599	1795	NA	NA	NA
1590	motif_476	2100	-28.0664	0	0.709958	0.527599	1795	NA	NA	NA
2105	motif_114	2346	-15.9889	0	0.678108	0.529561	1797	NA	NA	NA
2105	motif_18	2346	-15.9889	0	0.678108	0.529561	1797	NA	NA	NA
564	motif_18	565	0	0	0.8034	0.539193	1802	NA	NA	NA
564	motif_305	565	0	0	0.8034	0.539193	1802	NA	NA	NA
564	motif_350	565	0	0	0.8034	0.539193	1802	NA	NA	NA
564	motif_365	565	0	0	0.8034	0.539193	1802	NA	NA	NA
563	motif_292	565	-0.000823975	0	0.816834	0.544948	1802	NA	NA	NA
563	motif_350	565	-0.000823975	0	0.816834	0.544948	1802	NA	NA	NA
563	motif_365	565	-0.000823975	0	0.816834	0.544948	1802	NA	NA	NA
563	motif_374	565	-0.000823975	0	0.816834	0.544948	1802	NA	NA	NA
563	motif_350	564	-0.000823975	0	0.798678	0.529584	1802	NA	NA	NA
563	motif_365	564	-0.000823975	0	0.798678	0.529584	1802	NA	NA	NA
3091	motif_169	3396	-26.0121	0	0.831511	0.48574	1816	NA	NA	NA
