CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex
1052	1526	-28.0325	0	0.697885	0.406713	857
4505	4507	-0.00146484	0	1.0	1.0	858
3414	4169	-58.0434	0	0.746009	0.594063	861
3080	3414	-27.9943	0	0.783602	0.615675	861
1796	2085	-18.0104	0	0.706518	0.430949	868
1537	1889	-18.0597	0	0.626692	0.470517	869
928	929	-3.05176e-05	0	0.837723	0.421223	872
1193	3548	-162.055	0	0.780602	0.474174	875
3548	5375	-264.294	0	0.765236	0.487901	875
1193	1472	-17.0253	0	0.763191	0.584152	875
1193	1200	-0.000549316	0	0.769618	0.420455	875
2715	2719	-0.0112305	0	0.681776	0.550584	880
5456	5466	-2.01434	0	0.517791	0.403962	882
1196	1418	-14.0157	0	0.717589	0.457954	885
1196	1423	-14.0252	0	0.74241	0.453009	885
1418	1423	-0.00952148	0	0.779243	0.495777	885
5034	5074	-7.99695	0	0.750242	0.588065	886
5074	5228	-36.4999	0	0.744991	0.546921	886
5034	5228	-44.4969	0	0.721843	0.538476	886
3760	3790	-2.01611	0	0.762919	0.585083	891
4980	5024	-8.52014	0	0.792245	0.454431	894
5385	5387	-0.00262451	0	0.695516	0.403708	903
5305	5387	-38.0494	0	0.733303	0.510265	903
5305	5385	-38.0468	0	0.682959	0.417287	903
5369	5389	-13.9783	0	0.759003	0.563914	905
1698	1957	-14.019	0	0.869105	0.624781	906
1698	1956	-14.0177	0	0.818552	0.603857	906
1919	1957	-2.0174	0	0.809216	0.624413	906
3245	3600	-28.032	0	0.725419	0.458157	914
645	828	-13.9772	0	0.580461	0.440123	917
496	626	-13.9787	0	0.797388	0.559932	919
825	826	-0.000183105	0	0.877946	0.641769	919
626	825	-15.9951	0	0.789677	0.591937	919
626	826	-15.9953	0	0.791476	0.580311	919
481	626	-17.0267	0	0.849061	0.580633	919
824	1656	-52.0165	0	0.754273	0.462625	920
1318	1656	-18.0105	0	0.806099	0.553439	920
824	1318	-34.006	0	0.817003	0.526804	920
822	1036	-15.9951	0	0.746941	0.509918	924
1177	1563	-24.9988	0	0.80159	0.426791	925
1837	2284	-28.0312	0	0.847672	0.569123	927
2950	3308	-29.0167	0	0.630359	0.464902	935
5312	5484	-84.1295	0	0.752517	0.416076	938
5259	5312	-21.9861	0	0.759194	0.424681	938
5484	5495	-2.01642	0	0.79503	0.419489	938
5259	5484	-106.116	0	0.734171	0.42147	938
1716	1721	-0.0254822	0	0.712686	0.513859	945
1464	1716	-14.003	0	0.642025	0.553225	945
2145	2398	-17.0119	0	0.807726	0.590967	947
1033	1270	-15.9931	0	0.621103	0.557326	950
1271	1589	-18.0478	0	0.741429	0.649356	952
2562	2563	-0.00183105	0	0.765554	0.609517	952
493	2563	-140.084	0	0.759375	0.567352	952
1589	2562	-60.0201	0	0.76226	0.540901	952
1589	2563	-60.022	0	0.762612	0.577513	952
4978	5144	-33.9842	0	0.670932	0.418182	953
1133	1267	-9.99487	0	0.678617	0.490866	959
1130	1267	-10.0145	0	0.687494	0.497352	959
1130	1133	-0.0195923	0	1.0	1.0	959
2793	2796	-0.0236816	0	1.0	0.999998	966
1475	1994	-28.0307	0	0.83486	0.412446	970
1475	2401	-56.0623	0	0.845046	0.429415	970
2773	3013	-17.028	0	0.622724	0.541032	971
3014	3016	-0.00494385	0	0.783762	0.575126	973
509	510	-0.000671387	0	0.780917	0.467822	978
4189	5032	-114.059	0	0.689388	0.415056	983
4895	5032	-28.0207	0	0.706617	0.44072	983
4189	4895	-86.0379	0	0.770841	0.510609	983
1225	1226	-0.00119019	0	0.711919	0.446684	984
2880	3082	-16.0307	0	0.669976	0.470228	997
3057	3082	-2.01532	0	0.683387	0.5	997
2880	3057	-14.0154	0	0.808054	0.560079	997
2886	2888	-0.00244141	0	1.0	1.0	998
3870	4093	-17.0271	0	0.889928	0.439953	1004
3495	4275	-61.9999	0	0.857259	0.545347	1008
2110	3495	-102.036	0	0.781467	0.422666	1008
2958	4275	-104.014	0	0.781609	0.489379	1008
830	2110	-77.0479	0	0.818114	0.558839	1008
14	16	-0.000701904	0	0.750452	0.656959	1012
14	19	-2.0144	0	0.738751	0.542269	1012
17	18	-0.000732422	0	0.688325	0.428643	1013
1923	1927	-0.00286865	0	0.826133	0.557726	1014
3129	3904	-62.0129	0	0.797069	0.536913	1016
3667	3904	-19.9682	0	0.793694	0.564357	1016
3635	3904	-21.9842	0	0.786437	0.569178	1016
2777	3148	-28.0353	0	0.812484	0.514816	1018
3148	3902	-60.0701	0	0.758595	0.482664	1018
2407	3148	-56.0617	0	0.75257	0.513232	1018
2407	2777	-28.0264	0	0.751243	0.509876	1018
3909	3910	-0.00012207	0	0.842044	0.445403	1019
4226	4767	-60.0206	0	0.648208	0.478939	1021
4226	4860	-77.049	0	0.649664	0.477377	1021
3976	4161	-14.0148	0	0.726605	0.495482	1026
4068	4417	-29.0208	0	0.810176	0.529333	1027
82	202	-28.0314	0	0.552316	0.532365	1028
82	203	-28.0671	0	0.752785	0.519291	1028
1352	1354	-0.00268555	0	0.793441	0.548843	1033
687	722	-2.01596	0	0.881953	0.42156	1037
1786	2240	-28.032	0	0.839779	0.520534	1038
1786	2239	-28.0313	0	0.809366	0.421235	1038
1569	1575	-0.00109863	0	0.776128	0.530828	1047
1568	1575	-0.00152588	0	0.80299	0.52193	1047
3549	3574	-2.02173	0	0.812176	0.559937	1048
3216	3549	-26.0096	0	0.802372	0.529365	1048
2096	2135	-2.01468	0	0.675706	0.430154	1056
3430	3768	-26.0148	0	0.731524	0.465062	1058
3430	3656	-17.0264	0	0.745949	0.505529	1058
2288	3430	-86.9991	0	0.710764	0.414309	1058
3656	3768	-8.98846	0	0.715466	0.441223	1058
1061	1303	-15.9946	0	0.72435	0.57818	1065
4377	4577	-20.0426	0	0.589043	0.444747	1069
2662	4125	-115.099	0	0.624727	0.538338	1069
2662	3102	-35.0369	0	0.69538	0.53736	1069
4124	4577	-42.0121	0	0.671286	0.54081	1069
2662	4577	-157.11	0	0.623579	0.454706	1069
598	599	-0.000793457	0	0.636973	0.452966	1070
2705	2706	-0.0020752	0	1.0	0.999999	1074
457	962	-44.0603	0	0.81051	0.495555	1095
927	1110	-13.9799	0	0.802622	0.537624	1095
927	962	-2.01382	0	0.803601	0.541388	1095
1108	1110	-9.15527e-05	0	0.810832	0.521843	1095
913	1108	-14.0155	0	0.802221	0.580846	1095
1331	1333	-0.00012207	0	0.818651	0.492719	1095
1328	1333	-0.000457764	0	0.878083	0.553265	1095
455	457	-0.00134277	0	0.823047	0.447346	1095
926	927	-0.000274658	0	0.834202	0.469671	1095
1105	1108	-0.000183105	0	0.854245	0.523832	1095
1105	1325	-14.0148	0	0.812978	0.495127	1095
927	1105	-13.9796	0	0.834844	0.553927	1095
926	962	-2.0141	0	0.830863	0.44387	1095
926	1105	-13.9799	0	0.817807	0.535218	1095
1105	1328	-14.015	0	0.803417	0.536333	1095
962	1166	-13.9814	0	0.827535	0.41348	1095
927	1108	-13.9798	0	0.808714	0.592254	1095
1104	1105	0	0	0.834181	0.560489	1095
1104	1108	-0.000183105	0	0.813265	0.499403	1095
1328	1331	-0.000335693	0	0.806075	0.502143	1095
1105	1110	-0.000274658	0	0.831123	0.572516	1095
1105	1331	-14.0153	0	0.814257	0.605677	1095
1105	1333	-14.0154	0	0.813359	0.528831	1095
4973	5038	-14.0037	0	0.542043	0.475613	1096
5306	5392	-42.0085	0	0.742304	0.420304	1097
5390	5425	-15.979	0	0.652557	0.516769	1098
5425	5426	-0.0286255	0	0.644073	0.476964	1098
5394	5644	-112.015	0	0.776825	0.483152	1100
5361	5399	-21.9849	0	0.684551	0.47423	1101
4220	4244	-2.0127	0	0.72884	0.496125	1117
3478	3479	-0.000366211	0	1.0	0.999999	1120
23	24	-0.036499	0	0.655991	0.493049	1125
24	71	-15.9956	0	0.540844	0.455681	1125
3305	3318	-0.999573	0	0.604788	0.462338	1128
3305	4487	-95.0737	0	0.686349	0.427189	1128
5486	5487	-0.000427246	0	1.0	1.0	1130
1895	1897	-0.00393677	0	0.850241	0.5955	1131
1681	5483	-456.362	0	0.806884	0.434604	1131
1681	1895	-12.0027	0	0.838302	0.412067	1131
1681	1897	-12.0066	0	0.837273	0.416361	1131
784	785	-0.000335693	0	0.651842	0.497197	1133
1687	1729	-2.01456	0	0.826263	0.591645	1136
1587	1588	-0.000701904	0	0.999999	1.0	1150
4635	4636	-0.000183105	0	0.999999	1.0	1169
1455	1458	-0.00531006	0	0.745089	0.51152	1173
4457	4458	-6.10352e-05	0	0.706613	0.450931	1183
3121	3149	-2.01678	0	0.737357	0.543711	1185
1893	1942	-2.01993	0	0.804445	0.570658	1187
3914	4154	-18.0093	0	0.723401	0.425305	1188
2113	2247	-7.98871	0	0.581152	0.447713	1190
4583	4798	-31.9926	0	0.598534	0.499031	1192
4798	4891	-16.033	0	0.597145	0.524318	1192
4925	4926	-0.000854492	0	1.0	1.0	1194
4156	4157	-0.00836182	0	0.833668	0.433609	1196
3410	4155	-57.0707	0	0.566058	0.424358	1197
3715	4071	-28.03	0	0.832411	0.575647	1212
1487	3488	-139.063	0	0.826561	0.559718	1212
3488	3715	-18.0475	0	0.839036	0.424748	1212
3503	3715	-17.0269	0	0.832662	0.53549	1212
3267	3269	-0.00335693	0	0.82974	0.492389	1212
3488	3503	-1.02063	0	0.83391	0.472948	1212
3267	3487	-17.0264	0	0.828695	0.497933	1212
3269	3488	-17.0237	0	0.879154	0.412504	1212
3488	4071	-46.0775	0	0.823355	0.418996	1212
3269	3715	-35.0712	0	0.825284	0.540449	1212
3269	3487	-17.023	0	0.852544	0.573819	1212
3488	3665	-14.0153	0	0.8389	0.400172	1212
3268	3486	-17.0259	0	0.783294	0.574041	1216
4563	4851	-42.0081	0	0.822761	0.517184	1217
3501	3643	-11.9968	0	0.726534	0.499867	1221
2322	2552	-15.9952	0	0.769143	0.479405	1225
2171	2402	-15.9948	0	0.62392	0.438	1248
4967	4968	-0.00012207	0	0.789234	0.531301	1251
914	1101	-14.0144	0	0.83639	0.572302	1253
835	844	-0.00198364	0	1.0	1.0	1274
3111	3461	-28.0406	0	0.808029	0.565037	1277
458	459	-0.000244141	0	0.843823	0.512036	1286
1185	1192	-0.00457764	0	0.607954	0.507563	1291
1734	1743	-0.949554	0	0.698458	0.602515	1297
1039	1044	-0.0311279	0	0.714711	0.520402	1299
1039	1042	-0.030365	0	0.702154	0.554283	1299
1039	1040	-0.0289001	0	0.996132	0.994837	1299
1780	1807	-2.01587	0	0.53503	0.459872	1302
3098	3799	-56.0716	0	0.759955	0.559076	1308
3098	3445	-28.0386	0	0.772747	0.583218	1308
3074	3799	-58.0515	0	0.536324	0.474782	1308
3445	3799	-28.033	0	0.786105	0.590552	1308
3074	3445	-30.0185	0	0.721942	0.528092	1308
3074	3411	-28.0276	0	0.739882	0.568014	1308
3411	3799	-30.0239	0	0.721845	0.502641	1308
3074	3098	-1.97992	0	0.515136	0.496266	1308
3799	4266	-35.0286	0	0.596487	0.496348	1308
3445	4266	-63.0616	0	0.532706	0.435791	1308
494	501	-1.00256	0	0.959786	0.580091	1323
3283	3701	-32.0223	0	0.582738	0.45979	1324
1208	1682	-28.0291	0	0.822717	0.517395	1327
4058	4362	-26.0161	0	0.859112	0.57107	1328
3105	3639	-42.0121	0	0.787183	0.511671	1345
1111	1115	-0.000183105	0	0.827621	0.587068	1350
1115	1321	-14.0132	0	0.821255	0.608104	1350
1349	1351	-0.0498657	0	0.751146	0.509008	1357
3384	3623	-18.0105	0	0.82153	0.493601	1361
3170	3623	-36.021	0	0.77791	0.447948	1361
450	3384	-211.198	0	0.735495	0.431055	1361
678	3384	-185.218	0	0.731701	0.469924	1361
450	899	-42.0104	0	0.786752	0.434001	1361
450	3623	-229.208	0	0.745215	0.458095	1361
450	678	-25.9796	0	0.738744	0.483198	1361
2623	4826	-196.221	0	0.701444	0.467826	1362
484	969	-42.0115	0	0.715832	0.578031	1367
482	484	-0.000488281	0	0.722016	0.607453	1367
3710	3924	-18.0402	0	0.624192	0.544004	1375
4671	4825	-26.0256	0	0.823504	0.577358	1382
3724	4825	-110.116	0	0.841946	0.609472	1382
4146	4316	-14.0168	0	0.754095	0.581101	1383
4316	4820	-62.0151	0	0.634013	0.405101	1383
4054	4230	-14.0153	0	0.575796	0.434593	1388
4054	4375	-28.0309	0	0.571624	0.432036	1388
4230	4375	-14.0156	0	0.561838	0.420528	1388
2540	4127	-122.074	0	0.684478	0.433601	1405
333	905	-57.9709	0	0.640258	0.483079	1429
4861	4959	-18.0105	0	0.66409	0.437322	1437
4955	4956	-0.000488281	0	0.822908	0.546719	1441
2616	2619	-0.0193481	0	1.0	0.999999	1445
4627	4807	-28.0325	0	0.749011	0.517228	1451
4706	4718	-2.01373	0	0.753737	0.48602	1453
745	749	-0.000274658	0	0.663469	0.430305	1475
2069	2070	-0.00119019	0	0.791013	0.581198	1476
840	1056	-15.9947	0	0.693162	0.477582	1488
1693	1695	-0.0010376	0	0.723958	0.495517	1497
2256	4910	-238.228	0	0.804244	0.492475	1500
3601	4315	-56.0603	0	0.831049	0.544871	1502
3117	3118	-6.10352e-05	0	1.0	1.0	1515
495	642	-15.995	0	0.627216	0.460547	1529
2621	4221	-124.121	0	0.649396	0.516124	1531
3730	3938	-17.0349	0	0.719053	0.508827	1547
3935	4128	-13.9849	0	0.768539	0.528425	1549
3937	4128	-13.9752	0	0.724203	0.537887	1549
5251	5262	-2.01398	0	0.681933	0.447921	1553
5251	5260	-2.00861	0	0.687575	0.457357	1553
3898	4130	-17.0381	0	0.743086	0.406341	1556
3846	3955	-647.065	0	0.87243	0.505602	1559
1063	1065	-3.05176e-05	0	0.813642	0.547694	1561
1415	2002	-31.9925	0	0.765126	0.531617	1564
1415	2136	-42.0111	0	0.781865	0.538169	1564
3660	3663	-0.00311279	0	0.762816	0.550038	1578
3661	3663	-0.00274658	0	0.788541	0.537859	1578
4542	4545	-0.000976562	0	0.75236	0.537895	1588
2575	2576	-0.000610352	0	0.775644	0.48066	1592
4224	4225	-0.00384521	0	1.0	1.0	1597
3566	3591	-2.0152	0	0.897767	0.574189	1602
3597	3619	-2.01624	0	0.50784	0.409919	1604
2592	2594	-0.00152588	0	0.782469	0.526207	1605
5033	5309	-77.014	0	0.838727	0.484445	1610
4435	4436	-0.000549316	0	0.793368	0.47636	1612
1603	1606	-0.000732422	0	0.860765	0.499326	1628
2031	2627	-42.012	0	0.744901	0.528174	1635
2474	3449	-77.0472	0	0.781817	0.470964	1644
860	861	-0.0012207	0	1.0	1.0	1646
886	888	-0.000488281	0	0.850654	0.533058	1654
3040	3054	-1.00555	0	0.99406	0.991063	1673
4304	4307	-0.00891113	0	1.0	1.0	1688
3213	3468	-19.9673	0	0.762379	0.586749	1697
3046	3213	-14.0162	0	0.768648	0.519939	1697
990	1465	-30.0074	0	0.722917	0.539074	1699
315	4705	-346.178	0	0.783284	0.413672	1731
4060	4366	-26.025	0	0.785914	0.42254	1749
1860	2291	-28.0317	0	0.621001	0.462247	1757
2565	2566	-0.000671387	0	1.0	1.0	1766
4788	4875	-15.9948	0	0.803766	0.594458	1787
4686	4788	-15.9952	0	0.810639	0.569708	1787
4840	4938	-17.0285	0	0.70729	0.51538	1789
4710	4939	-40.033	0	0.748759	0.554925	1790
1590	2100	-28.0664	0	0.709958	0.527599	1795
2105	2346	-15.9889	0	0.678108	0.529561	1797
564	565	0	0	0.8034	0.539193	1802
563	565	-0.000823975	0	0.816834	0.544948	1802
563	564	-0.000823975	0	0.798678	0.529584	1802
4590	4702	-14.0173	0	0.727839	0.549521	1815
3091	3396	-26.0121	0	0.831511	0.48574	1816
5087	5201	-24.0036	0	0.631597	0.473371	1824
1242	1248	-0.986542	0	0.632781	0.434977	1825
4200	5328	-196.15	0	0.774676	0.443584	1849
5328	5374	-17.0258	0	0.809812	0.491833	1849
4200	5374	-213.175	0	0.768148	0.421597	1849
5304	5373	-28.0364	0	0.687993	0.403358	1854
1669	1670	-0.0118408	0	1.0	1.0	1860
4330	4331	-0.00158691	0	1.0	0.999999	1866
3137	3139	-0.00738525	0	1.0	1.0	1869
1793	2035	-13.9778	0	0.805587	0.524954	1894
1524	1793	-14.016	0	0.858466	0.475036	1894
2035	2902	-62.0154	0	0.804736	0.467242	1894
1255	1502	-14.0142	0	0.774231	0.456387	1896
725	1297	-42.0092	0	0.786798	0.484785	1901
2258	2259	-0.0283813	0	0.682561	0.425038	1904
2258	2462	-14.0124	0	0.586579	0.45725	1904
2828	2970	-10.0235	0	0.70452	0.434077	1922
3602	3636	-2.0155	0	0.782001	0.510068	1927
4571	4575	-1.01044	0	0.999647	0.998167	1936
2352	2354	-0.000427246	0	0.841408	0.550169	1941
1896	1899	-0.00808716	0	1.0	0.999999	1946
2645	2677	-2.01361	0	0.620329	0.532353	1968
2645	2678	-2.01404	0	0.559776	0.514754	1968
3094	3428	-28.0316	0	0.760035	0.469374	1971
2913	2914	-0.003479	0	1.0	1.0	1992
5339	5418	-40.0341	0	0.661997	0.450895	2029
5339	5345	-2.01794	0	0.613996	0.445764	2029
659	694	-2.01471	0	0.7812	0.596461	2045
3965	4001	-2.00952	0	0.691837	0.516008	2080
5175	5184	-2.01477	0	0.70506	0.483645	2084
2658	2661	-0.00958252	0	1.0	0.999999	2118
2655	2833	-13.9799	0	0.555941	0.449335	2123
1294	2833	-96.0568	0	0.526331	0.402294	2123
4393	4648	-28.0267	0	0.719513	0.479121	2133
2011	2014	-0.0265198	0	1.0	1.0	2137
4638	4639	-0.00341797	0	0.712703	0.453066	2143
4893	4894	-0.00012207	0	1.0	1.0	2143
4634	4893	-42.0439	0	0.708603	0.492437	2143
4639	4893	-42.0156	0	0.77058	0.46732	2143
4632	4634	-0.00292969	0	0.688696	0.407438	2143
4639	4894	-42.0157	0	0.77058	0.46732	2143
4634	4894	-42.044	0	0.708603	0.492437	2143
4632	4638	-0.027771	0	0.673675	0.458224	2143
4634	4638	-0.0248413	0	0.73522	0.493278	2143
4634	4639	-0.0282593	0	0.695926	0.531576	2143
85	86	-0.000366211	0	0.58315	0.416808	2157
86	88	-0.000274658	0	0.597961	0.433229	2157
85	88	-0.000640869	0	0.597327	0.474373	2157
1651	1653	-0.000335693	0	0.70715	0.542075	2166
2790	3156	-28.0316	0	0.813028	0.453897	2178
5407	5408	-0.0045166	0	1.0	1.0	2183
1881	1883	-0.00274658	0	0.999999	0.999999	2202
1883	1886	-0.00967407	0	0.81298	0.524321	2202
1881	1886	-0.0124207	0	0.814157	0.52786	2202
3699	3700	-0.00524902	0	0.757482	0.420041	2203
3970	3972	-0.00457764	0	0.838075	0.447634	2233
3970	3973	-0.00457764	0	1.0	0.999999	2233
3972	3973	0	0	0.83702	0.445642	2233
3764	3974	-16.0226	0	0.710499	0.501148	2234
3622	3987	-28.0267	0	0.64602	0.477354	2241
567	734	-14.0155	0	0.763918	0.442789	2243
2337	2339	-0.00372314	0	0.990728	0.992167	2248
2008	2012	-0.00350952	0	0.725591	0.556641	2267
3218	3409	-16.0035	0	0.600463	0.48265	2281
2060	2064	-0.00186157	0	0.660642	0.435136	2288
2809	2810	-0.0218506	0	1.0	1.0	2322
2807	3167	-28.0329	0	0.669781	0.498845	2324
464	465	-0.000671387	0	1.0	1.0	2342
258	265	-0.000488281	0	0.647744	0.536258	2400
5060	5061	-0.000366211	0	0.657309	0.448683	2404
2673	2674	-0.0217285	0	0.999281	0.998578	2439
1	1	0.0	1.0	1.0	1.0	-1
2	2	0.0	1.0	1.0	1.0	-1
4	4	0.0	1.0	1.0	1.0	-1
5	5	0.0	1.0	1.0	1.0	-1
6	6	0.0	1.0	1.0	1.0	-1
7	7	0.0	1.0	1.0	1.0	-1
8	8	0.0	1.0	1.0	1.0	-1
10	10	0.0	1.0	1.0	1.0	-1
11	11	0.0	1.0	1.0	1.0	-1
12	12	0.0	1.0	1.0	1.0	-1
13	13	0.0	1.0	1.0	1.0	-1
15	15	0.0	1.0	1.0	1.0	-1
20	20	0.0	1.0	1.0	1.0	-1
21	21	0.0	1.0	1.0	1.0	-1
22	22	0.0	1.0	1.0	1.0	-1
25	25	0.0	1.0	1.0	1.0	-1
26	26	0.0	1.0	1.0	1.0	-1
27	27	0.0	1.0	1.0	1.0	-1
28	28	0.0	1.0	1.0	1.0	-1
29	29	0.0	1.0	1.0	1.0	-1
30	30	0.0	1.0	1.0	1.0	-1
33	33	0.0	1.0	1.0	1.0	-1
34	34	0.0	1.0	1.0	1.0	-1
35	35	0.0	1.0	1.0	1.0	-1
36	36	0.0	1.0	1.0	1.0	-1
37	37	0.0	1.0	1.0	1.0	-1
38	38	0.0	1.0	1.0	1.0	-1
39	39	0.0	1.0	1.0	1.0	-1
40	40	0.0	1.0	1.0	1.0	-1
41	41	0.0	1.0	1.0	1.0	-1
42	42	0.0	1.0	1.0	1.0	-1
44	44	0.0	1.0	1.0	1.0	-1
45	45	0.0	1.0	1.0	1.0	-1
46	46	0.0	1.0	1.0	1.0	-1
47	47	0.0	1.0	1.0	1.0	-1
48	48	0.0	1.0	1.0	1.0	-1
49	49	0.0	1.0	1.0	1.0	-1
51	51	0.0	1.0	1.0	1.0	-1
52	52	0.0	1.0	1.0	1.0	-1
53	53	0.0	1.0	1.0	1.0	-1
54	54	0.0	1.0	1.0	1.0	-1
55	55	0.0	1.0	1.0	1.0	-1
56	56	0.0	1.0	1.0	1.0	-1
57	57	0.0	1.0	1.0	1.0	-1
60	60	0.0	1.0	1.0	1.0	-1
61	61	0.0	1.0	1.0	1.0	-1
62	62	0.0	1.0	1.0	1.0	-1
63	63	0.0	1.0	1.0	1.0	-1
66	66	0.0	1.0	1.0	1.0	-1
68	68	0.0	1.0	1.0	1.0	-1
70	70	0.0	1.0	1.0	1.0	-1
72	72	0.0	1.0	1.0	1.0	-1
73	73	0.0	1.0	1.0	1.0	-1
74	74	0.0	1.0	1.0	1.0	-1
75	75	0.0	1.0	1.0	1.0	-1
76	76	0.0	1.0	1.0	1.0	-1
77	77	0.0	1.0	1.0	1.0	-1
78	78	0.0	1.0	1.0	1.0	-1
81	81	0.0	1.0	1.0	1.0	-1
83	83	0.0	1.0	1.0	1.0	-1
84	84	0.0	1.0	1.0	1.0	-1
87	87	0.0	1.0	1.0	1.0	-1
89	89	0.0	1.0	1.0	1.0	-1
90	90	0.0	1.0	1.0	1.0	-1
91	91	0.0	1.0	1.0	1.0	-1
92	92	0.0	1.0	1.0	1.0	-1
93	93	0.0	1.0	1.0	1.0	-1
94	94	0.0	1.0	1.0	1.0	-1
95	95	0.0	1.0	1.0	1.0	-1
96	96	0.0	1.0	1.0	1.0	-1
97	97	0.0	1.0	1.0	1.0	-1
98	98	0.0	1.0	1.0	1.0	-1
99	99	0.0	1.0	1.0	1.0	-1
100	100	0.0	1.0	1.0	1.0	-1
102	102	0.0	1.0	1.0	1.0	-1
104	104	0.0	1.0	1.0	1.0	-1
105	105	0.0	1.0	1.0	1.0	-1
106	106	0.0	1.0	1.0	1.0	-1
107	107	0.0	1.0	1.0	1.0	-1
108	108	0.0	1.0	1.0	1.0	-1
109	109	0.0	1.0	1.0	1.0	-1
110	110	0.0	1.0	1.0	1.0	-1
111	111	0.0	1.0	1.0	1.0	-1
112	112	0.0	1.0	1.0	1.0	-1
113	113	0.0	1.0	1.0	1.0	-1
114	114	0.0	1.0	1.0	1.0	-1
115	115	0.0	1.0	1.0	1.0	-1
116	116	0.0	1.0	1.0	1.0	-1
120	120	0.0	1.0	1.0	1.0	-1
122	122	0.0	1.0	1.0	1.0	-1
123	123	0.0	1.0	1.0	1.0	-1
124	124	0.0	1.0	1.0	1.0	-1
125	125	0.0	1.0	1.0	1.0	-1
126	126	0.0	1.0	1.0	1.0	-1
127	127	0.0	1.0	1.0	1.0	-1
129	129	0.0	1.0	1.0	1.0	-1
130	130	0.0	1.0	1.0	1.0	-1
132	132	0.0	1.0	1.0	1.0	-1
133	133	0.0	1.0	1.0	1.0	-1
135	135	0.0	1.0	1.0	1.0	-1
136	136	0.0	1.0	1.0	1.0	-1
139	139	0.0	1.0	1.0	1.0	-1
141	141	0.0	1.0	1.0	1.0	-1
142	142	0.0	1.0	1.0	1.0	-1
143	143	0.0	1.0	1.0	1.0	-1
145	145	0.0	1.0	1.0	1.0	-1
146	146	0.0	1.0	1.0	1.0	-1
147	147	0.0	1.0	1.0	1.0	-1
148	148	0.0	1.0	1.0	1.0	-1
149	149	0.0	1.0	1.0	1.0	-1
150	150	0.0	1.0	1.0	1.0	-1
151	151	0.0	1.0	1.0	1.0	-1
152	152	0.0	1.0	1.0	1.0	-1
153	153	0.0	1.0	1.0	1.0	-1
154	154	0.0	1.0	1.0	1.0	-1
156	156	0.0	1.0	1.0	1.0	-1
157	157	0.0	1.0	1.0	1.0	-1
159	159	0.0	1.0	1.0	1.0	-1
160	160	0.0	1.0	1.0	1.0	-1
161	161	0.0	1.0	1.0	1.0	-1
162	162	0.0	1.0	1.0	1.0	-1
163	163	0.0	1.0	1.0	1.0	-1
164	164	0.0	1.0	1.0	1.0	-1
165	165	0.0	1.0	1.0	1.0	-1
167	167	0.0	1.0	1.0	1.0	-1
168	168	0.0	1.0	1.0	1.0	-1
170	170	0.0	1.0	1.0	1.0	-1
171	171	0.0	1.0	1.0	1.0	-1
172	172	0.0	1.0	1.0	1.0	-1
174	174	0.0	1.0	1.0	1.0	-1
176	176	0.0	1.0	1.0	1.0	-1
177	177	0.0	1.0	1.0	1.0	-1
178	178	0.0	1.0	1.0	1.0	-1
180	180	0.0	1.0	1.0	1.0	-1
182	182	0.0	1.0	1.0	1.0	-1
183	183	0.0	1.0	1.0	1.0	-1
185	185	0.0	1.0	1.0	1.0	-1
187	187	0.0	1.0	1.0	1.0	-1
191	191	0.0	1.0	1.0	1.0	-1
192	192	0.0	1.0	1.0	1.0	-1
193	193	0.0	1.0	1.0	1.0	-1
194	194	0.0	1.0	1.0	1.0	-1
195	195	0.0	1.0	1.0	1.0	-1
196	196	0.0	1.0	1.0	1.0	-1
197	197	0.0	1.0	1.0	1.0	-1
198	198	0.0	1.0	1.0	1.0	-1
199	199	0.0	1.0	1.0	1.0	-1
200	200	0.0	1.0	1.0	1.0	-1
201	201	0.0	1.0	1.0	1.0	-1
204	204	0.0	1.0	1.0	1.0	-1
205	205	0.0	1.0	1.0	1.0	-1
206	206	0.0	1.0	1.0	1.0	-1
207	207	0.0	1.0	1.0	1.0	-1
208	208	0.0	1.0	1.0	1.0	-1
209	209	0.0	1.0	1.0	1.0	-1
210	210	0.0	1.0	1.0	1.0	-1
211	211	0.0	1.0	1.0	1.0	-1
212	212	0.0	1.0	1.0	1.0	-1
213	213	0.0	1.0	1.0	1.0	-1
214	214	0.0	1.0	1.0	1.0	-1
215	215	0.0	1.0	1.0	1.0	-1
216	216	0.0	1.0	1.0	1.0	-1
218	218	0.0	1.0	1.0	1.0	-1
219	219	0.0	1.0	1.0	1.0	-1
221	221	0.0	1.0	1.0	1.0	-1
223	223	0.0	1.0	1.0	1.0	-1
224	224	0.0	1.0	1.0	1.0	-1
225	225	0.0	1.0	1.0	1.0	-1
226	226	0.0	1.0	1.0	1.0	-1
227	227	0.0	1.0	1.0	1.0	-1
229	229	0.0	1.0	1.0	1.0	-1
232	232	0.0	1.0	1.0	1.0	-1
233	233	0.0	1.0	1.0	1.0	-1
234	234	0.0	1.0	1.0	1.0	-1
235	235	0.0	1.0	1.0	1.0	-1
236	236	0.0	1.0	1.0	1.0	-1
239	239	0.0	1.0	1.0	1.0	-1
240	240	0.0	1.0	1.0	1.0	-1
241	241	0.0	1.0	1.0	1.0	-1
242	242	0.0	1.0	1.0	1.0	-1
245	245	0.0	1.0	1.0	1.0	-1
246	246	0.0	1.0	1.0	1.0	-1
