shared.name	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
4412	171	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	1	1	1	0.7	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
1636	171	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	1	1	1	0.7	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
3719	171	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	1	1	1	0.7	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
4048	171	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	1	1	1	0.7	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
4114	171	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	1	1	1	0.7	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
1184	171	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	1	1	1	0.7	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
2133	171	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	1	1	1	0.7	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
2529	171	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	1	1	1	0.7	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
3680	171	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	1	1	1	0.7	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
3406	179	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Jatrophane and cyclojatrophane diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Jatrophane diterpenoid;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tricarboxylic acid or derivatives	1	1	1	1	0.75	0.052;0.052;0.052;0.052;0.039;0.052;0.052;0.052;0.052;0.026
3441	179	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Jatrophane and cyclojatrophane diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Jatrophane diterpenoid;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tricarboxylic acid or derivatives	1	1	1	1	0.75	0.052;0.052;0.052;0.052;0.039;0.052;0.052;0.052;0.052;0.026
4254	179	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Jatrophane and cyclojatrophane diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Jatrophane diterpenoid;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tricarboxylic acid or derivatives	1	1	1	1	0.75	0.052;0.052;0.052;0.052;0.039;0.052;0.052;0.052;0.052;0.026
3707	179	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Jatrophane and cyclojatrophane diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Jatrophane diterpenoid;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tricarboxylic acid or derivatives	1	1	1	1	0.75	0.052;0.052;0.052;0.052;0.039;0.052;0.052;0.052;0.052;0.026
4047	179	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Jatrophane and cyclojatrophane diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Jatrophane diterpenoid;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tricarboxylic acid or derivatives	1	1	1	1	0.75	0.052;0.052;0.052;0.052;0.039;0.052;0.052;0.052;0.052;0.026
3903	179	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Jatrophane and cyclojatrophane diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Jatrophane diterpenoid;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tricarboxylic acid or derivatives	1	1	1	1	0.75	0.052;0.052;0.052;0.052;0.039;0.052;0.052;0.052;0.052;0.026
1444	180	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Steroid;Triterpenoid	1	0.923	0.615	0.423	0.423	0.091;0.091;0.091;0.098;0.034;0.094;0.094;0.094;0.038;0.057
1731	180	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Steroid;Triterpenoid	1	0.923	0.615	0.423	0.423	0.091;0.091;0.091;0.098;0.034;0.094;0.094;0.094;0.038;0.057
920	180	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Steroid;Triterpenoid	1	0.923	0.615	0.423	0.423	0.091;0.091;0.091;0.098;0.034;0.094;0.094;0.094;0.038;0.057
1179	180	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Steroid;Triterpenoid	1	0.923	0.615	0.423	0.423	0.091;0.091;0.091;0.098;0.034;0.094;0.094;0.094;0.038;0.057
2252	180	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Steroid;Triterpenoid	1	0.923	0.615	0.423	0.423	0.091;0.091;0.091;0.098;0.034;0.094;0.094;0.094;0.038;0.057
1724	180	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Steroid;Triterpenoid	1	0.923	0.615	0.423	0.423	0.091;0.091;0.091;0.098;0.034;0.094;0.094;0.094;0.038;0.057
2249	180	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Steroid;Triterpenoid	1	0.923	0.615	0.423	0.423	0.091;0.091;0.091;0.098;0.034;0.094;0.094;0.094;0.038;0.057
2253	180	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Steroid;Triterpenoid	1	0.923	0.615	0.423	0.423	0.091;0.091;0.091;0.098;0.034;0.094;0.094;0.094;0.038;0.057
2255	180	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Steroid;Triterpenoid	1	0.923	0.615	0.423	0.423	0.091;0.091;0.091;0.098;0.034;0.094;0.094;0.094;0.038;0.057
1814	186	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	1	1	1	1	0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054
1287	186	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	1	1	1	1	0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054
1836	186	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	1	1	1	1	0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054
1031	186	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	1	1	1	1	0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054
980	186	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	1	1	1	1	0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054
5307	186	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	1	1	1	1	0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054
750	186	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	1	1	1	1	0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054
1835	186	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	1	1	1	1	0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054;0.054
1278	189	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Carbonyl group;Cyclic ketone;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxosteroid;Steroid;Triterpenoid	1	1	1	1	1	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
1273	189	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Carbonyl group;Cyclic ketone;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxosteroid;Steroid;Triterpenoid	1	1	1	1	1	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
1283	189	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Carbonyl group;Cyclic ketone;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxosteroid;Steroid;Triterpenoid	1	1	1	1	1	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
1274	189	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Carbonyl group;Cyclic ketone;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxosteroid;Steroid;Triterpenoid	1	1	1	1	1	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
1279	189	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Carbonyl group;Cyclic ketone;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxosteroid;Steroid;Triterpenoid	1	1	1	1	1	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053
686	201	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Carbonyl group;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Steroid;Triterpenoid	1	1	1	0.75	0.75	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.034;0.034
1529	201	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Carbonyl group;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Steroid;Triterpenoid	1	1	1	0.75	0.75	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.034;0.034
2052	201	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Carbonyl group;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Steroid;Triterpenoid	1	1	1	0.75	0.75	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.034;0.034
685	201	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Aliphatic homopolycyclic compound;Carbonyl group;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Steroid;Triterpenoid	1	1	1	0.75	0.75	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.034;0.034
4272	204	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Rhamnofolane and daphnane diterpenoids	Carbonyl group;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Ortho ester;Orthocarboxylic acid derivative;Oxacycle;Tertiary alcohol	1	0.75	0.75	0.75	0.75	0.045;0.045;0.045;0.045;0.045;0.045;0.034;0.034;0.045;0.034
