cluster.index	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
668	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
1300	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
566	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
3577	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
4358	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
1023	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
4087	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
4208	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
1976	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
4381	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
4361	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
4373	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
4505	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
1909	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
2974	10	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.825	0.775	0.725	0.35	0.034;0.046;0.044;0.044;0.048;0.043;0.028;0.047;0.047;0.047
4602	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2623	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
122	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
3870	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2878	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2700	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
4909	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2864	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
595	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
555	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
167	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
448	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
5124	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
3705	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
3856	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
681	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
1348	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
4196	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
570	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2626	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
1501	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
569	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2883	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2701	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
4557	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2598	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
715	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2873	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
695	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
3391	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
2880	22	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compound;Hydrocarbon derivative;Organic 1,3-dipolar compound;Organic nitrogen compound;Organonitrogen compound;Organopnictogen compound;Polyol;Primary alcohol;Propargyl-type 1,3-dipolar organic compound;Secondary alcohol	1	0.75	0.75	0.75	0.75	0.071;0.071;0.054;0.071;0.071;0.071;0.071;0.071;0.054;0.071
